page,lang,surface,category,href,text,testid,matched_by,file_lines,source_labels,tracking
/de/blog,de,blog_index,internal,/de/buchen,Sprechen Sie mit uns,link-footer-sprechen-sie-mit-uns,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/blog,de,blog_index,internal,/de/legal/agb,AGB,link-footer-de/legal/agb,,,,
/de/blog,de,blog_index,internal,/de/legal/datenschutz,Datenschutz,link-footer-de/legal/datenschutz,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/de/blog,de,blog_index,internal,/de/legal/cookies,Cookies,link-footer-de/legal/cookies,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/de/blog,de,blog_index,internal,/de/legal/erstattungen,Rückerstattungen,link-footer-de/legal/erstattungen,,,,
/de/blog,de,blog_index,internal,/de/legal/haftungsausschluss,Haftungsausschluss,link-footer-de/legal/haftungsausschluss,,,,
/de/blog,de,blog_index,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,testid,client/src/components/layout/Footer.tsx:228,,footer_contact
/de/blog,de,blog_index,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20m%C3%B6chte%20mit%20dem%20Team%20dar%C3%BCber%20sprechen%2C%20eine%20LLC%20mit%20Verm%C3%B6gensschutz%20nach%20US-Standard%20und%20ITIN%20zu%20gr%C3%BCnden%20%E2%80%94%20ganz%20ohne%20Botschaftstermin.,+34 614 916 910,link-footer-whatsapp-contact,,,,
/de/blog,de,blog_index,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,,,,
/de/blog,de,blog_index,internal,/de/legal/datenschutz,Datenschutzerklärung,,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/de/blog,de,blog_index,internal,/de/buchen,Steuerberatung · 30 Min,button-floating-cta,testid,client/src/components/layout/FloatingMobileCTA.tsx:65,,floating_mobile_book
/de/blog,de,blog_index,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20suche%20eine%20steueroptimierte%20US-LLC%20mit%20Verm%C3%B6gensschutz%20und%20Rechtssicherheit%20f%C3%BCr%20Investoren.%20K%C3%B6nnen%20wir%20kurz%20dar%C3%BCber%20sprechen%3F,WhatsApp,button-floating-whatsapp,,,,
/de/blog,de,blog_index,internal,/de/legal/cookies,Cookie-Richtlinie,,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/de/haufige-fragen,de,faq,anchor,#main-content,Zum Hauptinhalt springen,link-skip-to-main,,,,
/de/haufige-fragen,de,faq,internal,/de,,link-home,testid,client/src/components/layout/Navbar.tsx:226,,
/de/haufige-fragen,de,faq,internal,/de,SteuerstrukturInternationale Steuerstruktur,nav-steuerstruktur,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/de/haufige-fragen,de,faq,internal,/de/wie-wir-arbeiten,Wie wir arbeitenWie wir arbeiten,nav-wie-wir-arbeiten,,,,
/de/haufige-fragen,de,faq,internal,/de/leistungen,"Alle Leistungen ansehenStrategische Diagnose zur Wahl der Jurisdiktion, die am b",nav-services-our_services,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/de/haufige-fragen,de,faq,internal,/de/leistungen/llc-new-mexico,LLC in New MexicoDiskrete Struktur mit Anonymität im Register und minimalem Verw,nav-services-service_llc_nm,,,,
/de/haufige-fragen,de,faq,internal,/de/leistungen/llc-wyoming,LLC in WyomingDer weltweite Standard im Vermögensschutz: verstärkte Privatsphäre,nav-services-service_llc_wy,,,,
/de/haufige-fragen,de,faq,internal,/de/leistungen/llc-delaware,"LLC in DelawareDie Referenzjurisdiktion für Gründer und Fonds, gefordert in Fina",nav-services-service_llc_de,,,,
/de/haufige-fragen,de,faq,internal,/de/leistungen/llc-florida,LLC in FloridaGreifbarer Betriebsstandort in den USA mit direktem Bankzugang und,nav-services-service_llc_fl,,,,
/de/haufige-fragen,de,faq,internal,/de/leistungen/hol-deine-itin,"ITIN beantragenIhre US-Steueridentität, um Konten zu eröffnen, Verträge zu unter",nav-services-service_itin,,,,
/de/haufige-fragen,de,faq,internal,/de/uber-llc,Über LLCs,nav-über-llcs,,,,
/de/haufige-fragen,de,faq,internal,/de/haufige-fragen,FAQHäufig gestellte Fragen,nav-faq,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/de/haufige-fragen,de,faq,internal,/de/blog,RatgeberSteuerratgeber,nav-ratgeber,,,,
/de/haufige-fragen,de,faq,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20habe%20gerade%20Exentax%20gesehen%20und%20bin%20neugierig%3A%20K%C3%B6nnte%20ich%20weniger%20Steuern%20zahlen%20als%20jetzt%3F%20Wann%20k%C3%B6nnten%20wir%20dar%C3%BCber%20sprechen%3F,WhatsApp,button-whatsapp-nav,,,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Beratung buchen,button-agendar-nav,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de,Internationale Steuerstruktur,mobile-nav-internationale-steuerstruktur,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/de/haufige-fragen,de,faq,internal,/de/wie-wir-arbeiten,Wie wir arbeiten,mobile-nav-wie-wir-arbeiten,,,,
/de/haufige-fragen,de,faq,internal,/de/uber-llc,Über LLCs,mobile-nav-über-llcs,,,,
/de/haufige-fragen,de,faq,internal,/de/haufige-fragen,Häufig gestellte Fragen,mobile-nav-häufig-gestellte-fragen,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/de/haufige-fragen,de,faq,internal,/de/blog,Steuerratgeber,mobile-nav-steuerratgeber,,,,
/de/haufige-fragen,de,faq,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20habe%20gerade%20Exentax%20gesehen%20und%20bin%20neugierig%3A%20K%C3%B6nnte%20ich%20weniger%20Steuern%20zahlen%20als%20jetzt%3F%20Wann%20k%C3%B6nnten%20wir%20dar%C3%BCber%20sprechen%3F,Über WhatsApp sprechen,mobile-nav-hablemos,,,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Beratung buchen,mobile-nav-agendar,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Vereinbaren Sie 30 Minuten unverbindlich,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/uber-llc,Erfahren Sie mehr über LLCs.,,,,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/de/haufige-fragen,de,faq,internal,/de/buchen,Buchen Sie ein 30-minütiges Gespräch,,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
