page,lang,surface,category,href,text,testid,hydration_timeout
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fexentax.com%2Fde%2Fblog%2Fwas-kostet-eine-us-llc-vollstandige-kostenubersicht,,share-facebook,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fexentax.com%2Fde%2Fblog%2Fwas-kostet-eine-us-llc-vollstandige-kostenubersicht,,share-linkedin,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen,Alle Leistungen ansehen,button-post-agendar,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20m%C3%B6chte%20verstehen%2C%20wie%20Ihr%20LLC-Gr%C3%BCndungs-%20und%20Betriebsprozess%20funktioniert.%20K%C3%B6nnen%20wir%20sprechen%3F,Sprechen wir über WhatsApp,button-post-whatsapp,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#grundungskosten-einmalig,Gründungskosten (einmalig),toc-link-grundungskosten-einmalig,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#new-mexico,New Mexico,toc-link-new-mexico,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wyoming,Wyoming,toc-link-wyoming,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#delaware,Delaware,toc-link-delaware,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wartungskosten-jahrlich,Wartungskosten (jährlich),toc-link-wartungskosten-jahrlich,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#new-mexico-kein-staatlicher-annual-report,New Mexico: kein staatlicher Annual Report,toc-link-new-mexico-kein-staatlicher-annual-report,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wyoming-2,Wyoming,toc-link-wyoming-2,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#delaware-2,Delaware,toc-link-delaware-2,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#welcher-bundesstaat-passt-zu-ihrem-profil-ehrlicher-vergleich-nach-anwendungsfall,Welcher Bundesstaat passt zu Ihrem Profil? Ehrlicher Vergleich nach Anwendungsfa,toc-link-welcher-bundesstaat-passt-zu-ihrem-profil-ehrlicher-vergleich-nach-anwendungsfall,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#die-echten-kosten-ihrer-llc-auf-24-monate,Die echten Kosten Ihrer LLC auf 24 Monate,toc-link-die-echten-kosten-ihrer-llc-auf-24-monate,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#szenario-a-freelancer-in-new-mexico-schlankes-profil,Szenario A — Freelancer in New Mexico (schlankes Profil),toc-link-szenario-a-freelancer-in-new-mexico-schlankes-profil,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#szenario-b-agentur-in-wyoming-ausgewogenes-profil,Szenario B — Agentur in Wyoming (ausgewogenes Profil),toc-link-szenario-b-agentur-in-wyoming-ausgewogenes-profil,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#szenario-c-saas-in-delaware-corporate-profil,Szenario C — SaaS in Delaware (Corporate-Profil),toc-link-szenario-c-saas-in-delaware-corporate-profil,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#was-sich-zwischen-den-drei-szenarien-nicht-andert,Was sich zwischen den drei Szenarien NICHT ändert,toc-link-was-sich-zwischen-den-drei-szenarien-nicht-andert,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#die-kosten-keine-llc-zu-haben,"Die Kosten, KEINE LLC zu haben",toc-link-die-kosten-keine-llc-zu-haben,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#aber-gibt-es-nicht-dienste-fur-49,"„Aber gibt es nicht Dienste für 49 $?""",toc-link-aber-gibt-es-nicht-dienste-fur-49,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#was-exentax-abdeckt-kein-kleingedrucktes-keine-uberraschungs-add-ons,"Was Exentax abdeckt (kein Kleingedrucktes, keine Überraschungs-Add-ons)",toc-link-was-exentax-abdeckt-kein-kleingedrucktes-keine-uberraschungs-add-ons,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#rechtliche-und-regulatorische-quellen,Rechtliche und regulatorische Quellen,toc-link-rechtliche-und-regulatorische-quellen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wie-sich-die-frage-nach-den-grundungskosten-einer-llc-als-stabile-aufstellung-pro-posten-statt-als-einziger-pauschalpreis-lesen-lasst,Wie sich die Frage nach den Gründungs­kosten einer LLC als stabile Aufstellung p,toc-link-wie-sich-die-frage-nach-den-grundungskosten-einer-llc-als-stabile-aufstellung-pro-posten-statt-als-einziger-pauschalpreis-lesen-lasst,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#warum-die-aufstellung-pro-posten-und-nicht-pro-pauschale-organisiert-sein-sollte,Warum die Aufstellung pro Posten und nicht pro Pauschale organisiert sein sollte,toc-link-warum-die-aufstellung-pro-posten-und-nicht-pro-pauschale-organisiert-sein-sollte,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#bank-und-steuerfakten-zur-prazisierung,Bank- und Steuerfakten zur Präzisierung,toc-link-bank-und-steuerfakten-zur-prazisierung,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#hinweise-nach-anbieter,Hinweise nach Anbieter,toc-link-hinweise-nach-anbieter,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#zum-gleichen-thema,Zum gleichen Thema,toc-link-zum-gleichen-thema,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wie-sich-die-frage-nach-den-llc-grundungskosten-als-profilfrage-statt-als-suche-nach-einem-pauschalpreis-lesen-lasst,Wie sich die Frage nach den LLC-Gründungskosten als Profilfrage statt als Suche ,toc-link-wie-sich-die-frage-nach-den-llc-grundungskosten-als-profilfrage-statt-als-suche-nach-einem-pauschalpreis-lesen-lasst,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wie-sich-das-tatsachliche-kostenprofil-schriftlich-verankern-lasst,Wie sich das tatsächliche Kostenprofil schriftlich verankern lässt,toc-link-wie-sich-das-tatsachliche-kostenprofil-schriftlich-verankern-lasst,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#wie-sich-die-jahrliche-kostenuberprufung-in-wenigen-minuten-halten-lasst,Wie sich die jährliche Kostenüberprüfung in wenigen Minuten halten lässt,toc-link-wie-sich-die-jahrliche-kostenuberprufung-in-wenigen-minuten-halten-lasst,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#rechts-und-verfahrensfakten,Rechts- und Verfahrensfakten,toc-link-rechts-und-verfahrensfakten,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#kernpunkte,Kernpunkte,toc-link-kernpunkte,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#haufige-fragen,Häufige Fragen,toc-link-haufige-fragen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,anchor,#die-echten-kosten-einer-llc-grundung-exentax-methode,"Die echten Kosten einer LLC-Gründung, Exentax-Methode",toc-link-die-echten-kosten-einer-llc-grundung-exentax-methode,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/blog/registered-agent-was-es-ist-und-warum-er-fur-ihre-llc,LeitfädenRegistered Agent: Was es ist und warum er für Ihre LLC Pflicht istJede ,bottom-related-registered-agent-que-es-por-que-necesitas,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/blog/us-llc-schritt-fur-schritt-grunden-vollstandiger,LeitfädenUS LLC Schritt für Schritt gründen: vollständiger ProzessleitfadenEine ,bottom-related-constituir-llc-proceso-paso-a-paso,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/blog/llc-in-den-usa-vollstandiger-leitfaden-fur-nicht-residenten,"LeitfädenLLC in den USA: vollständiger Leitfaden für Nicht-Residenten 2026Alles,",bottom-related-llc-estados-unidos-guia-completa-2026,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de,,link-footer-home,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20suche%20eine%20steueroptimierte%20US-LLC%20mit%20Verm%C3%B6gensschutz%20und%20Rechtssicherheit%20f%C3%BCr%20Investoren.%20K%C3%B6nnen%20wir%20kurz%20dar%C3%BCber%20sprechen%3F,,link-footer-social-whatsapp,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de,Internationale Steuerstruktur,link-footer-internationale-steuerstruktur,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen,Dienstleistungen,link-footer-dienstleistungen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen/llc-new-mexico,New Mexico,link-footer-new-mexico,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen/llc-wyoming,Wyoming,link-footer-wyoming,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen/llc-delaware,Delaware,link-footer-delaware,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen/llc-florida,Florida,link-footer-florida,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/leistungen/hol-deine-itin,ITIN beantragen,link-footer-itin-beantragen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/wie-wir-arbeiten,Wie wir arbeiten,link-footer-wie-wir-arbeiten,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/haufige-fragen,Häufig gestellte Fragen,link-footer-häufig-gestellte-fragen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/blog,Steuerratgeber,link-footer-steuerratgeber,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/buchen,Sprechen Sie mit uns,link-footer-sprechen-sie-mit-uns,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/agb,AGB,link-footer-de/legal/agb,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/datenschutz,Datenschutz,link-footer-de/legal/datenschutz,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/cookies,Cookies,link-footer-de/legal/cookies,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/erstattungen,Rückerstattungen,link-footer-de/legal/erstattungen,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/haftungsausschluss,Haftungsausschluss,link-footer-de/legal/haftungsausschluss,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20m%C3%B6chte%20mit%20dem%20Team%20dar%C3%BCber%20sprechen%2C%20eine%20LLC%20mit%20Verm%C3%B6gensschutz%20nach%20US-Standard%20und%20ITIN%20zu%20gr%C3%BCnden%20%E2%80%94%20ganz%20ohne%20Botschaftstermin.,+34 614 916 910,link-footer-whatsapp-contact,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/datenschutz,Datenschutzerklärung,,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/buchen,Steuerberatung · 30 Min,button-floating-cta,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,whatsapp,https://wa.me/34614916910?text=Hallo%2C%20ich%20suche%20eine%20steueroptimierte%20US-LLC%20mit%20Verm%C3%B6gensschutz%20und%20Rechtssicherheit%20f%C3%BCr%20Investoren.%20K%C3%B6nnen%20wir%20kurz%20dar%C3%BCber%20sprechen%3F,WhatsApp,button-floating-whatsapp,false
/de/blog/cuanto-cuesta-constituir-llc,de,blog_post,internal,/de/legal/cookies,Cookie-Richtlinie,,false
/pt,pt,home,anchor,#main-content,Saltar para o conteúdo principal,link-skip-to-main,false
/pt,pt,home,internal,/pt,,link-home,false
/pt,pt,home,internal,/pt,Estrutura fiscalEstrutura fiscal internacional,nav-estrutura-fiscal,false
/pt,pt,home,internal,/pt/como-trabalhamos,Como trabalhamosComo trabalhamos,nav-como-trabalhamos,false
/pt,pt,home,internal,/pt/servicos,Ver todos os serviçosDiagnóstico estratégico para escolher a jurisdição que melh,nav-services-our_services,false
/pt,pt,home,internal,/pt/servicos/llc-novo-mexico,LLC no Novo MéxicoEstrutura discreta com anonimato registral e carga administrat,nav-services-service_llc_nm,false
/pt,pt,home,internal,/pt/servicos/llc-wyoming,LLC no WyomingO padrão global em blindagem patrimonial: privacidade reforçada e ,nav-services-service_llc_wy,false
/pt,pt,home,internal,/pt/servicos/llc-delaware,"LLC em DelawareA jurisdição de referência para founders e fundos, exigida em rod",nav-services-service_llc_de,false
/pt,pt,home,internal,/pt/servicos/llc-florida,LLC na FlóridaDomicílio operacional tangível nos EUA com acesso bancário direto ,nav-services-service_llc_fl,false
/pt,pt,home,internal,/pt/servicos/obtenha-seu-itin,"Solicite seu ITINSua identidade fiscal nos EUA para abrir contas, assinar contra",nav-services-service_itin,false
/pt,pt,home,internal,/pt/sobre-llc,Sobre as LLC,nav-sobre-as-llc,false
/pt,pt,home,internal,/pt/perguntas-frequentes,FAQPerguntas frequentes,nav-faq,false
/pt,pt,home,internal,/pt/blog,GuiasGuias fiscais,nav-guias,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20acabei%20de%20ver%20a%20Exentax%20e%20estou%20curioso%3A%20poderia%20estar%20pagando%20menos%20impostos%20do%20que%20pago%20agora%3F%20Quando%20poder%C3%ADamos%20conversar%3F,WhatsApp,button-whatsapp-nav,false
/pt,pt,home,internal,/pt/agendar,Agendar consultoria,button-agendar-nav,false
/pt,pt,home,internal,/pt,Estrutura fiscal internacional,mobile-nav-estrutura-fiscal-internacional,false
/pt,pt,home,internal,/pt/como-trabalhamos,Como trabalhamos,mobile-nav-como-trabalhamos,false
/pt,pt,home,internal,/pt/sobre-llc,Sobre as LLC,mobile-nav-sobre-as-llc,false
/pt,pt,home,internal,/pt/perguntas-frequentes,Perguntas frequentes,mobile-nav-perguntas-frequentes,false
/pt,pt,home,internal,/pt/blog,Guias fiscais,mobile-nav-guias-fiscais,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20acabei%20de%20ver%20a%20Exentax%20e%20estou%20curioso%3A%20poderia%20estar%20pagando%20menos%20impostos%20do%20que%20pago%20agora%3F%20Quando%20poder%C3%ADamos%20conversar%3F,Falar pelo WhatsApp,mobile-nav-hablemos,false
/pt,pt,home,internal,/pt/agendar,Agendar consultoria,mobile-nav-agendar,false
/pt,pt,home,internal,/pt/agendar,Otimizar a minha fiscalidade,button-hero-agendar,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20tenho%20interesse%20em%20otimizar%20a%20minha%20situa%C3%A7%C3%A3o%20fiscal.%20Vi%20o%20que%20fazem%20na%20Exentax%20e%20gostaria%20de%20perceber%20se%20uma%20LLC%20faz%20sentido%20para%20o%20meu%20caso.%20Podemos%20conversar%3F,Falar com um consultor,button-hero-whatsapp,false
/pt,pt,home,external,https://www.trustpilot.com/review/exentax.com,5.0★Como os clientes nos avaliam,stat-2,false
/pt,pt,home,internal,/pt/agendar,Agende sua consultoria agora,button-forwho-agendar,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20escrevo%20porque%20acho%20que%20me%20encaixo%20no%20perfil%20dos%20seus%20clientes.%20Gostaria%20de%20entender%20se%20posso%20reduzir%20minha%20carga%20fiscal.%20Quando%20poder%C3%ADamos%20conversar%3F,Falar pelo WhatsApp,button-forwho-whatsapp,false
/pt,pt,home,internal,/pt/blog/auditoria-rapida-da-tua-llc-em-30-minutos-12-pontos-para,Ver como auditamos a sua LLC,button-existing-llc-audit-home,false
/pt,pt,home,internal,/pt/agendar,Reservar revisão,button-existing-llc-book-home,false
/pt,pt,home,internal,/pt/blog/auditoria-rapida-da-tua-llc-em-30-minutos-12-pontos-para,FerramentasAuditoria rápida da sua LLC em 30 minutos: 12 pontos para rever hojeL,existing-llc-post-auditoria-rapida-llc-12-puntos-30-minutos-home,false
/pt,pt,home,internal,/pt/blog/recuperar-uma-llc-com-boi-e-5472-em-atraso-procedimento-real,ComplianceRecuperar uma LLC com BOI e 5472 em atraso: procedimento realLer,existing-llc-post-recuperar-llc-boi-5472-atrasados-procedimiento-home,false
/pt,pt,home,internal,/pt/blog/vender-ou-encerrar-a-tua-llc-comparativo-pratico-para-tomar,ComparaçõesVender ou encerrar a sua LLC: comparativo práticoLer,existing-llc-post-vender-o-cerrar-llc-comparativa-practica-home,false
/pt,pt,home,internal,/pt/servicos,Agende sua consultoria agora,button-service-0-book,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20tenho%20interesse%20em%20otimizar%20a%20minha%20situa%C3%A7%C3%A3o%20fiscal.%20Vi%20o%20que%20fazem%20na%20Exentax%20e%20gostaria%20de%20perceber%20se%20uma%20LLC%20faz%20sentido%20para%20o%20meu%20caso.%20Podemos%20conversar%3F,Falar pelo WhatsApp,button-service-0-whatsapp,false
/pt,pt,home,internal,/pt/servicos,Agende sua consultoria agora,button-service-1-book,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20tenho%20interesse%20em%20otimizar%20a%20minha%20situa%C3%A7%C3%A3o%20fiscal.%20Vi%20o%20que%20fazem%20na%20Exentax%20e%20gostaria%20de%20perceber%20se%20uma%20LLC%20faz%20sentido%20para%20o%20meu%20caso.%20Podemos%20conversar%3F,Falar pelo WhatsApp,button-service-1-whatsapp,false
/pt,pt,home,internal,/pt/agendar,Agende sua consultoria estratégica,button-step-cta-agendar,false
/pt,pt,home,internal,/pt/agendar,Agende sua consultoria estratégica,button-step-cta-agendar-mobile,false
/pt,pt,home,internal,/pt/agendar,Quero estruturar meu negócio,button-howitworks-agendar,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20vi%20como%20funciona%20o%20vosso%20processo.%20Gostaria%20de%20come%C3%A7ar%20e%20perceber%20se%20me%20encaixo%20no%20perfil%20que%20procuram.%20Quando%20podemos%20falar%3F,Falar pelo WhatsApp,button-howitworks-whatsapp,false
/pt,pt,home,internal,/pt/agendar,Agende sua consultoria agora,button-whyus-agendar,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%2C%20vi%20porque%20escolher%20a%20Exentax%20e%20estou%20convencido(a)%20pela%20abordagem.%20Gostaria%20de%20perceber%20se%20posso%20otimizar%20a%20minha%20fiscalidade%20convosco.%20Podemos%20falar%3F,Falar pelo WhatsApp,button-whyus-whatsapp,false
/pt,pt,home,external,https://www.trustpilot.com/review/exentax.com,Verificado no Trustpilot,link-trustpilot-verified,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/69908071d4bb6c790a773fa3,Ver avaliação,button-review-sergio-ruiz,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/6990ab44a16d0ceb1c3a5468,Ver avaliação,button-review-diego-santaella,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/6990c59988c763d7ee8bebff,Ver avaliação,button-review-beatriz-munoz,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/69d3c71c99c19dba903eda35,Ver avaliação,button-review-digitalonia,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/69d69e1203cc0fe69be45054,Ver avaliação,button-review-jan-b,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/69e09c8e232f4a490543b32d,Ver avaliação,button-review-tintali,false
/pt,pt,home,external,https://es.trustpilot.com/reviews/69f07d81ead3c12567bec5a8,Ver avaliação,button-review-alex-empre,false
/pt,pt,home,internal,/pt/perguntas-frequentes,Ver todas as perguntas frequentes,button-home-faq-ver-todas,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Falar%20no%20WhatsApp,Falar no WhatsApp,button-home-faq-whatsapp,false
/pt,pt,home,internal,/pt/agendar,Marcar consulta gratuita,cta-final-agendar,false
/pt,pt,home,whatsapp,https://wa.me/34614916910?text=Ol%C3%A1%20Exentax%2C%20venho%20da%20p%C3%A1gina%20inicial%20e%20quero%20falar%20com%20um%20consultor%20sobre%20o%20meu%20caso.,Falar no WhatsApp,cta-final-whatsapp,false
/pt,pt,home,internal,/pt,,link-footer-home,false
/pt,pt,home,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,false
/pt,pt,home,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,false
/pt,pt,home,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,false
